,Age,Gender,Race/Ethnicity,Census Region,Income Group,Occupation,Work Status,Education,Marital Status,Vote
3066,2,1,1,4,4,1,1,5,1,1
3067,1,1,5,4,1,1,4,5,3,0
3068,2,2,5,4,1,0,8,5,3,1
3069,2,1,1,3,0,1,1,6,1,1
3070,3,2,1,3,4,2,1,6,1,1
3071,3,1,1,4,4,2,1,5,1,1
3072,3,1,1,4,2,3,5,3,5,1
3073,3,2,1,4,3,2,5,2,5,0
3074,3,1,1,4,3,0,5,3,3,1
3075,2,2,1,4,3,2,1,3,1,0
3076,1,2,1,3,3,1,1,6,2,1
3077,1,1,1,3,3,1,1,6,2,1
3078,2,2,3,4,4,1,1,6,1,1
3079,1,1,1,3,3,1,1,5,2,1
3080,1,1,1,4,2,1,1,5,2,1
3081,3,1,1,2,3,2,5,5,1,0
3082,2,2,1,4,3,2,1,3,1,1
3083,1,1,1,4,4,3,1,6,1,1
3084,3,2,5,4,3,1,5,5,3,0
3085,3,2,1,4,3,2,5,5,5,1
3086,2,1,1,4,5,1,1,6,1,1
3087,2,1,1,4,3,1,1,6,1,1
3088,3,2,1,4,3,2,5,6,5,1
3089,2,2,5,4,2,3,1,2,3,0
3090,2,1,1,4,3,2,1,3,1,1
3091,3,1,1,4,3,3,5,2,1,1
3092,2,2,1,4,3,2,5,3,5,1
3093,3,2,1,4,3,6,7,5,5,1
3094,3,1,1,2,3,1,5,3,1,1
3095,2,1,5,4,4,3,1,6,1,1
3096,2,2,1,4,2,1,1,5,3,0
3097,1,1,1,4,4,1,1,6,1,1
3098,2,2,5,4,3,3,1,3,4,0
3099,3,1,5,4,2,3,5,3,1,0
3100,2,1,1,4,3,2,1,3,1,0
3101,1,2,5,4,3,3,1,3,1,0
3102,2,2,1,3,2,2,5,5,5,1
3103,2,1,1,3,4,1,1,6,1,1
3104,2,1,1,4,4,3,1,3,1,1
3105,2,1,1,4,5,1,1,6,3,1
3106,3,1,1,4,4,1,1,6,1,1
3107,2,2,1,4,3,1,1,6,2,1
3108,3,2,1,4,3,1,5,5,3,1
3109,3,1,5,4,1,5,5,2,1,0
3110,3,2,1,3,2,1,5,6,5,1
3111,3,1,2,2,0,3,5,1,3,1
3112,1,1,5,2,3,1,1,6,1,0
3113,2,1,1,3,4,3,1,5,1,1
3114,2,1,1,2,3,3,1,3,1,1
3115,2,2,1,3,4,3,5,5,1,0
3116,2,2,1,4,4,2,1,5,1,1
3117,3,1,1,1,3,3,5,3,1,1
3118,2,1,1,1,4,1,4,6,1,1
3119,3,1,1,4,4,2,5,3,1,1
3120,3,2,5,4,3,6,7,2,1,0
3121,3,2,1,4,4,1,5,6,1,1
3122,2,2,1,4,3,2,1,3,5,1
3123,1,1,1,4,4,1,1,6,1,0
3124,1,1,5,4,3,4,1,3,2,0
3125,2,2,1,4,4,6,7,5,1,1
3126,2,2,1,4,4,1,1,5,1,1
3127,3,1,1,4,1,2,5,3,2,1
3128,3,2,0,3,1,3,6,1,5,0
3129,1,1,1,1,4,3,1,3,3,1
3130,1,2,1,4,4,1,1,6,1,1
3131,3,2,5,4,2,1,5,3,5,0
3132,2,2,1,2,2,3,1,3,1,0
3133,3,2,1,2,1,3,5,3,5,0
3134,3,1,1,2,2,3,5,3,1,0
3135,3,2,1,2,1,3,1,2,5,0
3136,3,1,5,3,0,3,5,1,1,1
3137,3,1,1,4,1,1,5,3,1,0
3138,3,2,1,4,3,1,5,3,5,0
3139,3,2,2,1,2,3,5,5,5,0
3140,2,2,1,2,3,1,1,5,3,0
3141,2,1,1,4,4,3,1,3,1,1
3142,2,2,1,3,0,1,5,3,1,1
3143,2,1,1,2,3,3,1,3,3,0
3144,1,2,2,3,2,2,1,6,2,0
3145,1,2,1,4,3,3,1,3,1,0
3146,3,2,1,3,2,2,5,2,5,1
3147,2,1,1,2,4,2,1,5,1,0
3148,2,2,1,2,1,1,1,6,1,1
3149,3,2,1,2,3,3,5,6,5,0
3150,1,2,1,2,2,2,1,5,1,0
3151,2,2,1,2,4,1,1,3,1,0
3152,3,2,1,2,2,2,5,3,5,0
3153,1,2,1,1,4,1,1,6,1,1
3154,3,2,5,3,1,3,5,3,5,0
3155,2,2,2,3,2,3,6,2,1,0
3156,3,2,1,3,2,2,5,3,5,1
3157,2,2,1,3,3,5,1,3,1,0
3158,2,2,5,4,3,2,5,3,1,1
3159,3,2,1,2,1,2,5,3,5,1
3160,2,2,1,3,0,2,1,5,1,1
3161,1,1,1,3,4,1,1,6,1,0
3162,1,1,1,4,4,1,1,6,1,0
3163,2,1,1,3,4,1,1,6,3,1
3164,2,1,2,3,0,3,6,3,1,0
3165,2,2,1,3,3,2,1,5,3,0
3166,1,2,1,3,4,1,1,6,1,0
3167,3,1,2,3,3,3,5,3,5,0
3168,2,2,2,3,0,3,1,6,1,0
3169,2,1,2,3,3,3,1,5,3,0
3170,3,2,2,3,1,6,7,2,5,0
3171,2,2,1,2,4,1,1,6,1,0
3172,2,1,1,4,4,1,1,6,1,0
3173,2,1,1,4,3,1,5,5,4,1
3174,2,1,1,2,2,3,4,3,7,0
3175,3,2,1,4,3,1,5,3,5,0
3176,3,2,5,4,1,3,5,1,1,0
3177,3,1,1,4,3,3,5,3,1,1
3178,1,1,1,4,1,0,8,5,2,0
3179,1,2,1,1,4,3,1,3,1,0
3180,2,2,1,1,5,1,4,6,1,1
3181,2,2,1,1,3,1,1,5,1,1
3182,2,1,1,1,3,3,5,5,1,1
3183,1,2,1,1,5,6,7,5,1,1
3184,2,2,3,2,3,1,1,6,1,0
3185,1,2,1,2,2,2,1,6,2,1
3186,3,2,1,2,2,3,5,3,1,0
3187,2,2,1,2,4,1,1,5,1,1
3188,2,1,1,2,4,3,1,5,1,1
3189,1,1,1,2,3,1,1,6,2,1
3190,2,1,1,2,4,3,1,5,1,1
3191,2,2,1,2,3,2,1,3,3,0
3192,1,2,1,1,1,1,1,6,2,0
3193,1,1,1,1,3,1,1,3,2,1
3194,2,1,1,1,0,1,1,5,1,1
3195,1,2,1,4,4,2,1,3,1,0
3196,2,1,1,4,4,2,1,5,1,0
3197,2,1,1,2,3,1,5,5,1,0
3198,2,2,1,2,4,2,1,3,1,0
3199,2,2,2,2,3,3,1,3,1,0
3200,2,2,1,2,4,1,1,6,1,0
3201,3,2,2,3,1,3,5,1,5,0
3202,3,2,1,3,3,3,5,5,3,1
3203,1,2,1,3,1,0,8,5,1,0
3204,2,1,1,3,4,3,1,3,1,1
3205,2,1,1,3,4,1,1,6,1,1
3206,1,2,2,3,3,3,4,5,7,0
3207,1,2,1,3,1,0,8,6,2,1
3208,3,1,1,3,3,3,5,3,1,1
3209,3,1,1,1,3,3,5,6,1,0
3210,2,2,1,4,5,3,1,3,1,0
3211,2,2,1,4,4,2,2,3,1,0
3212,3,1,1,3,1,3,5,1,1,0
3213,3,2,1,2,0,1,5,3,1,0
3214,1,1,2,2,2,3,1,3,2,0
3215,2,2,1,4,0,6,7,6,1,1
3216,2,1,1,4,4,3,1,5,1,1
3217,2,2,1,4,4,6,7,6,1,1
3218,2,2,2,3,0,2,1,3,3,0
3219,2,1,1,2,1,3,6,5,5,1
3220,1,1,2,3,3,3,1,5,1,0
3221,2,1,1,2,3,2,1,5,2,0
3222,2,2,1,2,0,1,1,6,1,0
3223,3,2,1,2,2,3,5,3,1,0
3224,2,2,1,2,5,1,1,6,1,0
3225,2,1,1,2,4,1,1,5,1,0
3226,2,2,5,2,2,6,7,2,1,0
3227,3,2,1,3,0,1,1,3,3,0
3228,2,2,1,3,4,1,1,5,1,1
3229,2,1,1,2,4,2,1,3,1,1
3230,1,2,1,2,3,1,1,6,2,0
3231,1,2,1,2,4,1,1,6,1,0
3232,0,2,1,2,3,1,1,6,3,0
3233,1,2,1,4,1,0,8,5,2,0
3234,3,2,1,3,2,6,7,6,5,1
3235,2,1,1,1,5,1,1,6,1,0
3236,1,1,1,1,4,1,1,6,1,1
3237,2,2,1,4,2,2,1,6,3,0
3238,1,2,1,3,3,6,7,5,1,1
3239,1,2,1,3,1,0,8,5,2,1
3240,1,2,1,3,4,1,1,6,1,0
3241,2,1,5,3,4,1,1,6,1,0
3242,2,2,1,4,1,1,6,5,3,1
3243,2,2,5,4,2,3,5,2,1,0
3244,2,1,1,1,5,1,1,6,1,1
3245,3,1,1,3,0,2,5,3,1,1
3246,2,2,1,1,3,1,1,6,1,0
3247,3,1,1,2,4,1,5,6,1,1
3248,1,2,1,2,3,1,1,6,2,1
3249,2,1,1,3,4,1,1,5,1,1
3250,2,1,2,3,1,3,4,6,2,0
3251,2,2,1,1,4,2,1,6,1,1
3252,2,1,1,2,4,1,1,6,1,1
3253,2,2,1,2,0,1,1,6,1,0
3254,2,2,1,3,0,6,7,5,1,1
3255,2,1,3,1,4,2,4,6,1,1
3256,3,2,1,1,1,2,5,2,5,1
3257,2,1,1,1,5,2,1,6,2,1
3258,2,2,1,1,4,6,7,6,1,1
3259,1,2,1,3,0,0,8,5,2,1
3260,2,1,1,3,5,1,1,5,3,1
3261,1,2,3,2,1,0,8,5,2,1
3262,2,1,1,4,0,1,1,6,2,0
3263,2,2,1,3,2,3,1,3,1,1
3264,2,1,1,2,4,1,1,5,1,1
3265,1,2,1,3,1,0,8,5,2,1
3266,1,2,1,3,1,0,8,5,2,0
3267,1,1,1,3,1,0,8,5,2,1
3268,1,2,2,3,2,6,7,1,2,0
3269,2,2,1,3,4,2,1,5,1,0
3270,1,1,1,3,4,3,1,3,1,0
3271,1,2,1,3,3,1,1,6,2,1
3272,1,1,1,2,4,1,1,5,1,1
3273,1,2,1,2,3,2,1,5,1,0
3274,2,1,1,2,4,5,1,3,1,1
3275,2,1,1,2,4,3,1,2,1,1
3276,2,2,1,1,5,1,1,6,1,0
3277,2,2,2,3,2,1,1,5,2,0
3278,2,2,2,1,1,3,1,5,4,0
3279,2,1,1,1,4,1,1,6,1,1
3280,2,1,5,3,1,3,1,6,5,0
3281,3,2,1,1,3,3,5,3,1,1
3282,2,1,1,1,3,3,1,2,1,0
3283,2,1,1,2,3,3,1,3,2,0
3284,1,2,1,4,3,1,1,6,1,0
3285,2,2,1,4,4,2,1,3,1,1
3286,2,2,1,4,4,2,1,5,1,1
3287,3,2,1,2,1,2,5,5,5,1
3288,1,1,1,2,3,1,1,5,3,0
3289,3,2,1,1,0,3,5,3,5,1
3290,2,2,1,1,5,1,1,6,1,0
3291,1,2,1,3,0,1,1,6,1,1
3292,2,2,1,3,4,1,1,6,1,1
3293,2,1,1,3,3,1,5,6,3,1
3294,2,2,1,3,5,1,1,6,1,1
3295,2,1,1,3,4,0,1,3,3,1
3296,2,2,5,4,0,2,1,3,1,0
3297,2,1,1,4,3,3,1,5,1,0
3298,2,1,1,2,3,3,6,3,1,0
3299,2,1,1,2,3,3,6,3,1,0
3300,2,1,1,2,4,3,1,5,1,1
3301,2,2,1,2,3,1,1,5,3,1
3302,2,2,1,2,4,1,4,3,1,1
3303,1,2,1,1,3,6,7,6,1,1
3304,3,1,1,4,0,2,1,5,1,1
3305,2,1,1,4,4,1,1,6,2,0
3306,2,2,1,4,3,1,1,5,3,0
3307,1,2,1,4,4,1,1,3,2,1
3308,2,1,1,1,3,3,1,6,4,1
3309,2,1,1,1,1,5,6,3,1,1
3310,1,2,1,1,1,3,1,5,2,0
3311,2,1,1,1,3,1,4,6,1,1
3312,1,2,2,3,2,1,1,5,1,0
3313,2,1,1,3,4,1,5,5,1,1
3314,3,2,1,3,2,2,5,3,5,0
3315,1,2,1,3,0,1,1,5,1,1
3316,2,1,1,3,0,1,1,6,1,1
3317,3,1,1,1,3,1,5,6,1,1
3318,2,2,1,4,5,1,1,6,1,0
3319,1,1,2,3,4,2,1,2,2,0
3320,2,2,0,2,3,1,1,6,1,0
3321,1,2,1,1,1,1,1,6,2,1
3322,2,2,5,1,2,1,1,3,4,0
3323,2,1,1,2,2,3,1,3,1,1
3324,1,2,1,2,1,2,1,5,2,0
3325,2,2,1,3,3,2,1,5,3,1
3326,2,2,2,1,2,3,5,3,5,0
3327,2,2,5,3,5,6,7,5,4,1
3328,2,1,1,1,3,2,1,6,1,1
3329,1,2,0,3,3,2,1,3,3,1
3330,1,1,1,3,3,1,1,3,2,1
3331,2,1,1,4,3,2,1,5,3,0
3332,2,2,5,3,1,2,1,0,2,0
3333,1,2,5,3,4,6,7,5,1,1
3334,2,1,5,3,4,3,1,5,1,0
3335,3,2,1,4,2,1,5,3,3,1
3336,2,1,1,3,4,3,1,5,1,1
3337,2,1,1,4,3,3,1,5,3,0
3338,2,2,5,4,2,2,1,5,3,0
3339,2,2,1,3,2,2,1,3,1,1
3340,3,2,1,3,2,2,5,5,1,0
3341,2,1,1,3,3,1,1,6,2,1
3342,2,1,1,4,0,1,1,6,1,0
3343,1,2,5,2,3,3,1,6,2,0
3344,2,1,1,3,1,3,4,3,2,0
3345,3,1,1,1,2,3,5,3,5,1
3346,3,1,1,1,3,1,5,2,1,1
3347,3,1,1,3,3,2,5,1,1,1
3348,1,2,1,3,4,6,7,6,1,1
3349,3,1,5,3,1,3,5,1,5,0
3350,2,2,1,2,3,1,5,5,1,1
3351,2,2,1,4,4,1,1,6,1,0
3352,2,1,5,4,4,3,1,5,1,0
3353,2,1,5,4,3,1,1,5,1,0
3354,2,2,1,3,5,1,1,6,1,1
3355,3,2,1,2,2,3,5,5,5,1
3356,2,1,1,2,4,1,1,6,1,0
3357,2,2,1,2,3,1,5,5,3,1
3358,2,1,1,3,5,1,1,6,1,1
3359,1,1,1,2,3,1,1,6,1,0
3360,2,2,1,2,3,2,5,3,5,1
3361,1,2,1,2,1,0,8,5,2,0
3362,2,2,1,2,3,1,1,6,1,0
3363,2,2,2,1,3,3,6,2,1,0
3364,3,2,1,2,2,2,5,6,5,1
3365,2,1,1,3,1,4,2,5,2,0
3366,2,2,1,3,3,2,1,3,1,0
3367,1,1,1,3,4,1,1,5,2,0
3368,3,1,1,1,2,3,5,2,5,1
3369,3,2,2,3,4,1,5,6,1,1
3370,3,1,1,3,4,1,5,6,1,0
3371,2,1,1,3,4,1,1,6,1,0
3372,2,2,1,3,3,1,1,6,1,1
3373,3,1,1,3,2,3,5,3,1,0
3374,3,1,1,3,3,3,5,5,1,1
3375,1,2,1,3,3,3,1,3,3,1
3376,2,2,0,4,5,1,1,6,1,0
3377,2,2,1,4,4,1,1,5,1,0
3378,2,2,1,4,3,1,1,6,1,0
3379,2,1,1,4,2,3,1,5,2,0
3380,3,2,1,4,2,2,5,5,5,0
3381,3,2,1,4,3,6,7,3,1,0
3382,2,1,1,2,3,2,1,5,1,1
3383,2,1,1,2,4,3,1,3,1,0
3384,3,1,1,2,2,5,5,2,1,1
3385,2,1,1,2,3,2,1,6,3,1
3386,2,1,1,3,2,3,1,6,2,1
3387,3,2,1,1,2,2,1,3,5,0
3388,1,1,1,3,5,1,1,6,1,1
3389,2,1,1,2,3,1,1,5,1,0
3390,3,2,1,2,1,2,5,3,1,1
3391,2,1,1,2,3,3,1,3,2,1
3392,3,2,1,2,3,2,1,3,5,0
3393,2,2,1,3,2,2,5,2,1,1
3394,3,2,2,3,1,2,5,3,1,0
3395,2,2,1,3,3,6,7,6,1,1
3396,2,2,1,4,2,3,1,5,3,0
3397,3,1,1,4,4,1,5,6,1,0
3398,2,2,2,3,4,1,1,6,1,0
3399,3,1,1,3,4,1,5,6,1,0
3400,2,1,1,3,5,1,1,6,1,0
3401,2,2,2,3,2,1,5,5,5,0
3402,3,2,1,3,4,1,5,6,1,1
3403,1,2,1,3,2,6,7,2,1,1
3404,2,1,1,3,3,3,1,5,5,1
3405,3,2,1,3,2,1,5,6,5,1
3406,2,2,1,3,4,6,7,6,1,1
3407,3,2,1,2,2,2,5,5,5,0
3408,2,1,1,1,1,3,5,3,1,1
3409,3,1,1,1,4,1,2,6,1,1
3410,3,2,2,1,2,6,7,3,4,1
3411,2,2,2,1,3,2,5,3,5,0
3412,2,2,1,1,4,2,1,3,1,1
3413,2,1,1,4,4,1,1,5,1,0
3414,3,1,1,1,3,3,5,1,1,0
3415,2,2,1,2,4,2,1,6,1,1
3416,3,2,1,2,2,2,1,5,1,1
3417,1,1,1,3,3,3,1,3,1,1
3418,2,1,1,3,5,1,1,6,1,0
3419,2,1,1,2,3,3,1,3,3,1
3420,2,2,1,2,3,6,7,6,1,1
3421,1,1,1,2,4,3,1,5,1,1
3422,2,2,1,2,4,6,7,3,1,1
3423,3,2,1,3,4,2,5,2,1,1
3424,2,1,1,4,5,1,1,6,3,1
3425,2,1,1,4,4,1,1,5,3,0
3426,1,1,5,3,2,1,1,6,1,0
3427,2,1,1,3,5,1,4,6,1,1
3428,3,2,1,4,3,2,5,3,5,1
3429,1,1,1,4,3,1,1,6,1,0
3430,2,1,1,1,5,1,1,6,1,0
3431,2,1,1,4,4,3,5,5,1,1
3432,2,2,1,4,5,1,1,6,1,0
3433,2,1,1,4,5,1,1,6,1,1
3434,3,2,1,4,3,1,5,5,1,0
3435,3,2,1,4,3,2,1,5,5,0
3436,1,1,1,2,3,2,1,6,1,1
3437,1,1,1,2,3,3,1,3,2,0
3438,3,1,1,3,4,1,5,6,1,1
3439,2,2,1,2,4,2,1,5,1,0
3440,2,1,1,2,0,2,1,3,1,0
3441,2,2,1,2,3,6,7,5,1,0
3442,3,1,1,2,2,3,1,3,1,0
3443,3,1,1,2,3,3,5,5,1,0
3444,2,2,1,2,2,4,1,3,5,0
3445,3,2,1,2,3,1,5,6,1,1
3446,2,1,1,2,2,1,1,5,2,0
3447,1,1,1,2,2,1,1,6,1,1
3448,2,2,1,2,5,1,1,6,1,0
3449,2,1,1,2,3,1,5,6,1,0
3450,3,2,1,3,4,6,7,3,1,1
3451,3,2,5,3,1,6,7,3,5,0
3452,2,2,1,3,5,1,1,6,2,0
3453,3,2,1,1,2,2,5,3,5,1
3454,3,1,1,1,1,1,5,5,5,1
3455,2,2,1,1,5,6,7,5,1,0
3456,1,2,2,1,2,6,7,3,1,0
3457,2,2,1,3,5,6,7,5,1,1
3458,2,2,1,3,1,2,1,3,3,1
3459,2,1,1,3,2,2,6,5,1,1
3460,2,2,1,1,4,2,1,5,1,0
3461,2,1,2,1,2,3,2,3,2,0
3462,3,1,1,4,3,3,1,5,1,0
3463,3,2,1,4,4,1,5,6,1,0
3464,3,2,1,4,3,1,1,6,1,0
3465,3,2,1,2,3,6,7,3,3,1
3466,3,1,1,2,3,1,5,6,1,1
3467,2,1,1,1,4,1,1,6,1,1
3468,2,1,5,3,4,3,1,6,1,0
3469,2,2,1,2,3,1,1,5,1,0
3470,3,2,1,4,3,1,5,6,3,0
3471,2,1,1,4,3,3,1,5,3,1
3472,2,1,1,2,5,1,1,6,1,1
3473,3,2,1,3,3,1,5,3,5,1
3474,1,2,1,2,4,6,7,6,1,1
3475,1,1,1,2,4,0,8,6,2,1
3476,2,1,5,3,4,0,8,6,1,1
3477,2,2,2,3,1,1,6,3,3,1
3478,2,2,2,3,1,2,1,5,4,1
3479,2,2,1,2,3,6,7,6,3,0
3480,2,1,4,2,5,1,1,6,1,0
3481,3,2,1,2,2,3,5,5,5,0
3482,3,2,1,2,2,3,5,2,1,0
3483,3,1,1,1,3,3,5,5,1,0
3484,2,2,1,1,3,2,1,3,1,1
3485,3,2,2,3,3,1,1,5,3,1
3486,3,1,1,3,4,1,1,6,3,0
3487,2,2,2,1,1,3,1,5,2,0
3488,2,2,1,2,5,1,1,6,1,1
3489,2,2,1,2,4,2,1,3,1,1
3490,2,1,1,2,3,1,1,5,1,1
3491,2,1,2,2,4,1,5,6,1,0
3492,2,2,1,2,4,1,1,3,1,0
3493,2,2,1,2,4,1,1,5,1,0
3494,1,1,1,2,3,3,1,5,1,1
3495,3,1,1,2,3,1,5,5,1,0
3496,2,2,1,3,3,2,1,3,5,0
3497,2,2,1,3,4,2,1,5,1,1
3498,2,2,5,3,3,6,7,3,1,0
3499,2,1,1,3,4,2,1,6,1,1
3500,3,2,1,2,2,6,7,3,5,1
3501,3,2,1,2,2,1,1,5,5,1
3502,3,1,1,2,1,1,5,6,1,1
3503,3,1,1,2,0,3,5,3,1,0
3504,2,1,1,3,4,3,1,5,1,1
3505,3,1,1,3,4,1,5,6,1,0
3506,2,2,1,3,3,3,1,6,2,1
3507,1,2,2,3,3,0,8,5,2,0
3508,2,1,1,3,3,1,5,6,3,1
3509,1,1,1,3,4,2,1,6,1,1
3510,2,1,2,3,3,1,6,6,3,0
3511,2,1,1,2,0,3,1,6,1,0
3512,2,1,1,1,5,3,1,6,1,0
3513,2,2,5,1,4,1,1,6,3,0
3514,1,2,1,1,4,6,7,5,1,1
3515,2,1,1,1,3,3,5,5,3,1
3516,2,1,5,4,3,0,1,3,7,0
3517,2,1,1,4,1,5,1,5,3,0
3518,2,2,1,4,5,6,7,3,1,1
3519,3,2,5,3,2,6,7,1,1,0
3520,2,1,1,2,4,1,1,6,1,1
3521,2,1,1,1,4,1,1,6,1,1
3522,2,1,1,1,3,1,1,3,2,0
3523,3,1,2,1,3,1,5,6,5,0
3524,2,2,2,1,1,2,5,6,5,0
3525,2,1,0,1,4,1,1,6,1,1
3526,2,1,0,1,1,1,1,6,1,0
3527,1,1,0,1,4,0,8,5,7,1
3528,2,1,1,1,5,1,1,6,1,1
3529,2,2,1,1,2,6,7,3,1,0
3530,1,2,1,1,3,6,7,5,1,1
3531,2,1,1,2,3,1,1,5,3,1
3532,1,1,1,1,1,1,1,6,2,1
3533,2,1,1,3,3,3,1,3,3,1
3534,2,2,1,3,3,2,5,3,1,1
3535,2,1,1,3,5,1,1,6,1,1
3536,2,1,1,3,0,3,1,5,5,1
3537,2,1,1,3,4,1,1,6,1,1
3538,2,2,1,1,4,2,1,5,1,0
3539,3,2,1,1,3,3,5,1,1,0
3540,2,2,1,2,3,3,1,6,1,0
3541,1,1,3,3,2,0,8,5,2,0
3542,2,2,1,2,4,1,1,5,1,1
3543,2,1,1,2,3,2,5,6,2,1
3544,3,1,1,2,4,1,5,6,1,1
3545,1,2,1,2,4,2,1,6,1,0
3546,2,1,2,2,3,1,1,6,3,0
3547,3,1,1,2,3,3,5,2,1,0
3548,2,2,1,2,3,3,1,5,1,1
3549,3,2,1,2,3,2,5,6,2,0
3550,2,1,1,2,4,0,8,6,1,1
3551,2,2,1,2,3,3,1,3,1,0
3552,2,2,1,2,5,6,7,5,1,0
3553,3,2,1,2,3,3,5,3,5,0
3554,2,2,1,2,4,1,1,6,1,0
3555,1,1,1,2,4,1,1,6,1,0
3556,2,1,3,2,4,1,1,6,1,0
3557,3,2,1,4,0,6,7,1,1,0
3558,2,2,3,4,4,1,1,6,1,0
3559,2,2,5,4,5,1,1,3,1,1
3560,2,2,1,4,5,1,1,5,1,1
3561,0,1,1,4,1,1,1,6,1,0
3562,3,1,1,2,1,3,6,6,2,1
3563,2,1,1,2,3,2,1,6,2,1
3564,2,2,1,2,0,6,7,6,1,1
3565,3,2,1,2,0,2,5,3,1,0
3566,2,2,1,3,5,1,5,5,1,0
3567,3,2,2,3,2,1,5,6,3,0
3568,3,2,1,1,3,6,7,6,5,1
3569,3,1,1,1,2,3,5,5,5,1
3570,2,2,1,1,3,3,1,6,1,1
3571,3,2,1,3,3,2,5,5,1,0
3572,2,1,1,2,3,4,1,3,1,0
3573,2,2,1,2,4,1,1,6,1,0
3574,2,2,1,3,3,6,7,3,1,1
3575,2,2,4,3,4,1,1,3,1,1
3576,2,1,0,4,5,1,1,6,1,0
3577,2,2,2,3,1,6,7,2,4,1
3578,2,2,2,3,2,3,1,3,1,1
3579,2,2,1,3,2,1,1,3,3,1
3580,2,2,2,3,3,1,1,5,1,1
3581,2,2,1,3,1,6,7,6,1,1
3582,2,2,1,4,4,1,1,6,1,1
3583,2,2,1,3,2,3,5,3,5,1
3584,1,2,1,3,5,6,7,6,1,1
3585,2,2,2,2,2,2,1,5,2,0
3586,2,2,1,3,5,1,1,6,1,1
3587,2,1,1,2,3,1,1,6,2,0
3588,0,2,1,2,1,3,1,3,0,1
3589,3,2,1,2,3,2,5,5,2,1
3590,3,2,2,2,2,1,4,2,3,0
3591,1,2,2,3,3,1,1,5,1,1
3592,2,1,0,4,3,1,1,6,1,1
3593,3,2,1,4,3,2,5,5,5,0
3594,2,1,1,3,5,1,1,5,3,1
3595,2,1,1,2,5,1,1,5,1,0
3596,3,2,1,2,2,1,5,3,5,0
3597,3,1,1,3,4,1,1,6,3,1
3598,2,2,1,2,4,1,1,6,1,0
3599,1,1,5,4,3,3,1,6,3,0
3600,2,1,1,3,4,2,1,6,2,1
3601,2,2,1,3,3,6,7,3,1,1
3602,2,1,3,4,4,3,1,5,1,1
3603,2,1,1,2,4,2,1,6,1,1
3604,2,1,1,2,3,3,1,5,7,1
3605,3,1,1,2,3,3,1,1,1,1
3606,2,2,1,3,5,3,1,3,1,1
3607,3,2,1,3,5,2,5,3,1,0
3608,3,2,1,3,2,2,5,3,5,1
3609,2,2,5,3,0,1,1,6,3,1
3610,2,2,1,2,4,1,1,5,1,0
3611,3,1,1,1,4,1,5,5,5,1
3612,2,2,1,3,4,0,8,6,1,1
3613,3,2,1,1,1,6,7,0,5,1
3614,2,2,2,3,4,1,1,6,2,0
3615,2,2,1,2,4,2,1,3,1,0
3616,2,2,2,2,3,1,1,6,1,0
3617,2,1,1,2,4,1,1,3,1,0
3618,2,2,2,2,4,1,1,6,1,0
3619,2,1,1,2,4,3,1,3,2,1
3620,2,2,1,1,2,2,1,3,2,1
3621,2,2,2,1,1,2,6,3,2,0
3622,2,2,2,1,1,2,2,3,4,0
3623,2,2,1,1,4,2,1,5,1,1
3624,2,2,1,1,5,2,1,6,1,0
3625,2,2,1,1,4,1,1,6,1,1
3626,1,1,1,1,4,3,1,3,1,1
3627,2,1,1,1,2,3,1,3,3,1
3628,3,2,1,1,2,3,5,2,5,0
3629,3,1,1,3,3,3,5,3,1,1
3630,2,2,1,1,4,6,7,6,1,1
3631,2,2,1,3,5,3,6,2,2,0
3632,2,2,1,1,2,2,1,3,3,1
3633,0,2,1,1,1,2,6,3,2,1
3634,2,1,2,1,4,1,1,3,4,1
3635,1,2,1,1,4,2,1,6,1,1
3636,2,2,1,1,1,1,6,6,3,1
3637,2,2,1,1,4,1,1,6,1,1
3638,2,2,1,2,5,3,1,3,1,0
3639,2,2,1,2,4,1,1,6,1,1
3640,2,2,1,2,4,1,1,3,1,0
3641,2,1,1,2,3,0,1,5,1,1
3642,2,1,1,3,4,1,1,6,2,1
3643,1,1,5,4,1,0,6,2,2,0
3644,3,2,5,4,0,6,7,1,1,1
3645,2,1,5,4,3,1,5,6,1,0
3646,2,2,1,4,4,1,1,6,7,1
3647,2,2,1,4,3,1,1,5,1,1
3648,3,2,1,3,2,1,5,5,3,1
3649,3,2,1,3,3,1,5,6,5,1
3650,2,2,1,3,5,6,7,5,1,1
3651,1,2,1,2,3,6,7,6,1,1
3652,3,2,1,2,2,1,5,1,5,1
3653,1,2,1,3,5,1,1,6,1,1
3654,2,2,1,3,3,1,1,6,3,1
3655,3,1,1,3,3,1,5,6,1,0
3656,2,1,1,2,0,1,1,6,1,1
3657,2,1,4,2,3,0,8,5,5,0
3658,2,1,2,2,4,1,1,6,2,0
3659,2,2,1,2,3,1,1,2,5,1
3660,1,1,1,3,2,0,8,5,2,1
3661,2,1,1,2,4,3,1,3,1,0
3662,2,2,1,2,3,1,5,5,3,0
3663,2,2,2,3,4,1,1,6,1,0
3664,2,2,1,3,4,1,1,6,1,1
3665,1,1,1,2,3,3,1,3,1,1
3666,3,1,1,2,5,3,5,5,1,1
3667,2,2,5,2,4,2,1,6,1,0
3668,2,2,1,2,2,1,5,6,1,1
3669,3,1,1,3,3,2,5,3,0,0
3670,2,2,1,2,4,1,5,6,1,1
3671,2,1,1,2,3,3,1,3,2,1
